transactionID;carrierID;customerID;amount;date
608;2;728;6,66;2005-03-16 21:30:33
609;2;3;12,94;2008-09-06 12:24:52
610;1;342;16,38;2009-02-14 21:16:38
611;1;950;9,06;2009-09-21 08:07:20
612;1;942;11,0;2009-08-02 11:51:34
613;1;348;11,46;2008-07-01 21:59:10
614;2;132;12,06;2005-11-13 15:52:04
615;1;716;7,34;2009-07-01 08:34:49
616;3;589;6,05;2009-05-21 06:46:29
617;1;318;10,85;2006-10-05 12:14:39
618;2;889;18,61;2009-11-19 00:08:02
619;2;753;6,0;2009-02-07 00:02:11
620;2;402;13,87;2006-02-03 02:56:15
621;2;814;15,4;2007-05-22 14:19:16
622;1;374;11,5;2008-02-05 06:11:17
623;3;154;5,36;2006-03-29 07:52:20
624;2;540;7,85;2005-09-14 15:53:20
625;1;157;10,5;2005-03-13 21:51:04
626;1;651;17,67;2009-02-17 08:56:18
627;2;409;11,64;2008-02-13 16:44:38
628;1;950;18,34;2008-01-16 05:07:36
629;2;106;9,44;2009-07-06 07:54:15
630;2;257;18,85;2006-12-07 20:30:51
631;3;469;9,17;2007-08-05 15:36:16
632;1;968;11,43;2006-02-07 15:52:40
633;2;627;6,19;2006-11-10 23:14:07
634;2;794;13,84;2007-01-01 13:20:09
635;3;492;5,0;2008-04-19 06:00:51
636;3;756;11,16;2009-03-02 10:10:51
637;2;218;14,99;2007-01-01 07:04:59
638;1;506;14,44;2006-11-28 08:57:40
639;1;15;8,12;2006-12-27 11:51:25
640;3;278;13,9;2007-09-05 23:03:58
641;2;236;6,48;2009-09-03 19:26:35
642;2;166;7,12;2007-01-05 15:59:39
643;2;56;13,4;2005-11-02 20:10:02
644;2;648;7,61;2009-10-16 12:43:17
645;3;94;14,99;2007-01-02 08:15:08
646;2;870;6,59;2007-11-12 09:22:59
647;3;87;19,7;2007-12-06 20:37:55
648;3;830;18,03;2008-08-27 02:00:43
649;2;351;14,52;2008-04-03 09:34:29
650;3;12;17,25;2006-05-25 02:02:23
651;1;551;5,06;2005-05-26 07:30:39
652;3;648;17,57;2006-06-23 06:26:43
653;1;546;7,9;2005-12-06 23:17:19
654;3;36;11,53;2006-07-18 06:51:38
655;2;902;10,37;2005-05-26 06:03:37
656;1;871;14,31;2005-03-12 18:48:55
657;1;695;9,14;2009-10-08 12:15:05
658;2;800;17,68;2007-05-13 11:29:50
659;1;606;17,15;2009-05-11 17:59:44
660;1;805;11,18;2009-09-14 19:21:03
661;3;148;18,69;2005-12-30 17:31:04
662;3;185;18,01;2006-09-28 20:27:33
663;1;891;9,59;2007-06-21 10:08:51
664;2;461;9,09;2007-03-26 08:34:00
665;3;252;12,81;2008-09-11 04:41:12
666;1;994;7,94;2007-09-19 22:19:16
667;2;694;11,77;2006-10-13 18:51:32
668;2;567;14,08;2009-11-28 18:55:16
669;1;886;10,28;2005-09-20 01:41:47
670;1;917;8,32;2005-07-31 11:49:42
671;3;576;9,27;2008-06-10 15:03:10
672;1;95;11,77;2007-02-18 07:29:53
673;1;475;14,52;2005-06-05 01:47:42
674;3;636;7,28;2009-02-20 05:01:26
675;1;682;9,28;2009-07-12 18:46:03
676;2;236;16,85;2006-02-19 07:30:12
677;2;723;10,65;2007-12-27 07:23:52
678;1;648;10,83;2006-02-18 21:08:24
679;2;337;8,67;2007-08-04 10:15:30
680;3;67;15,9;2009-02-24 04:10:01
681;2;81;7,67;2006-11-20 06:57:09
682;3;73;18,07;2008-09-02 00:03:58
683;2;472;18,55;2007-08-03 05:14:53
684;1;28;15,47;2006-04-21 22:21:23
685;3;725;10,93;2008-09-18 21:12:42
686;1;384;14,98;2009-01-21 12:42:52
687;1;246;11,02;2005-10-26 13:46:04
688;2;719;12,36;2007-07-01 18:29:11
689;1;612;12,82;2008-04-12 00:20:02
690;1;315;15,38;2008-11-09 17:59:28
691;3;55;16,88;2008-02-13 10:50:01
692;2;655;15,46;2007-01-25 16:10:48
693;1;970;6,6;2005-11-17 12:46:00
694;1;598;9,39;2005-03-19 11:04:33
695;1;855;12,6;2007-07-27 03:27:08
696;3;270;6,25;2006-05-11 19:40:40
697;2;440;11,62;2005-03-09 16:02:25
698;3;27;16,28;2007-05-03 05:47:59
699;3;659;9,33;2006-04-09 00:46:33
700;1;489;15,51;2006-09-15 02:17:34
701;2;646;5,53;2009-12-13 22:22:33
702;3;898;18,58;2005-08-29 12:18:52
703;3;743;15,58;2009-06-23 18:33:03
704;1;112;7,82;2005-08-28 03:41:25
705;1;206;10,03;2006-07-02 09:30:35
706;3;879;12,14;2005-08-12 19:06:14
707;1;845;7,52;2009-02-17 18:46:49
708;1;354;7,66;2005-02-26 15:15:52
709;2;57;14,25;2005-12-20 20:33:19
710;3;535;6,89;2009-10-11 02:35:05
711;3;904;14,66;2006-04-18 17:17:24
712;2;582;11,67;2007-11-09 01:02:47
713;2;855;17,11;2008-12-28 11:03:47
714;3;193;12,62;2006-10-19 03:29:32
715;3;434;9,67;2006-05-27 20:52:43
716;3;749;14,13;2009-01-16 18:32:52
717;3;515;17,66;2005-07-28 15:55:05
718;3;851;8,67;2007-03-02 21:23:03
719;1;290;15,66;2008-10-24 23:41:37
720;3;830;14,55;2005-05-27 13:16:33
721;1;421;12,86;2006-03-29 17:22:44
722;2;469;8,44;2007-09-14 19:32:16
723;2;406;17,06;2008-11-07 20:55:31
724;1;598;10,95;2008-11-29 09:23:57
725;1;142;11,42;2008-05-02 19:57:01
726;3;128;17,79;2005-05-10 05:53:00
727;3;358;15,67;2007-04-26 15:11:03
728;1;452;13,18;2006-04-28 19:51:08
729;3;574;8,57;2007-11-26 10:24:39
730;2;583;18,13;2008-04-08 17:58:59
731;2;20;14,49;2008-02-04 09:44:25
732;3;113;10,52;2008-04-27 03:18:23
733;1;735;13,82;2009-10-21 02:45:09
734;2;80;17,86;2008-09-20 01:38:52
735;1;908;14,72;2009-12-03 18:31:48
736;2;266;7,57;2007-12-25 09:29:48
737;2;979;14,55;2006-09-26 06:16:22
738;2;216;15,31;2007-10-13 22:31:48
739;1;566;11,8;2009-06-26 02:51:06
740;3;733;15,81;2009-09-17 13:20:26
741;3;1;9,62;2009-07-31 00:21:46
742;2;952;7,02;2008-08-27 08:33:39
743;2;884;19,72;2005-10-04 09:10:11
744;2;893;5,0;2009-02-08 13:03:02
745;3;614;9,77;2007-11-13 00:28:05
746;2;455;16,05;2008-08-08 19:47:21
747;3;231;11,61;2005-12-01 12:57:04
748;3;763;9,43;2007-08-08 16:44:11
749;3;427;9,27;2005-09-05 19:10:30
750;2;529;7,48;2007-11-07 09:22:07
751;3;124;12,0;2006-06-09 21:09:14
752;2;173;16,17;2005-09-09 14:33:27
753;2;714;6,57;2006-04-27 14:29:44
754;2;46;18,67;2007-07-25 14:53:54
755;2;5;8,96;2005-07-31 01:05:17
756;3;641;16,69;2008-10-27 05:22:25
757;1;343;14,31;2009-08-08 22:32:02
758;3;527;15,99;2006-06-15 13:47:32
759;3;827;9,58;2008-12-07 14:27:56
760;3;955;9,59;2008-03-21 21:31:57
761;1;996;16,49;2005-10-17 04:45:47
762;1;785;16,86;2009-11-11 12:40:50
763;3;169;11,04;2009-11-10 05:30:38
764;3;580;6,13;2007-07-05 04:59:03
765;3;888;12,1;2009-10-31 07:11:24
766;1;736;14,71;2005-08-29 09:45:52
767;2;717;5,4;2005-01-14 10:28:19
768;1;576;16,97;2006-03-21 22:38:35
769;3;45;17,95;2008-07-27 14:22:41
770;1;383;16,42;2009-03-26 18:11:02
771;2;801;16,04;2006-12-08 20:40:20
772;2;948;7,16;2005-12-15 21:02:34
773;1;908;18,38;2008-06-22 12:57:06
774;3;285;14,5;2007-05-23 04:21:45
775;3;801;6,77;2007-06-25 09:54:41
776;3;808;12,6;2008-04-17 14:44:28
777;1;706;19,15;2008-04-11 09:56:28
778;3;811;12,06;2005-09-22 21:31:33
779;3;768;6,14;2009-05-15 09:30:20
780;1;490;13,24;2006-09-23 13:27:10
781;1;692;13,55;2009-07-09 19:32:46
782;2;848;5,94;2009-03-19 00:32:26
783;3;136;14,41;2009-02-12 18:10:29
784;1;197;15,07;2008-09-17 16:10:00
785;3;401;14,74;2008-12-29 11:13:48
786;2;69;14,6;2006-01-15 00:41:57
787;3;540;9,47;2005-05-18 02:24:18
788;1;608;15,79;2008-04-24 10:08:58
789;1;668;11,5;2006-02-04 14:25:21
790;1;317;19,83;2008-07-19 08:03:58
791;2;77;6,51;2006-08-28 22:06:50
792;2;550;12,23;2009-04-01 12:42:26
793;1;393;16,62;2006-04-10 22:50:31
794;2;406;10,06;2007-12-21 07:28:54
795;3;461;16,69;2008-12-05 05:16:26
796;3;42;13,21;2007-10-14 21:01:57
797;1;526;15,18;2007-01-28 06:37:21
798;1;926;12,64;2008-05-17 13:52:32
799;2;189;14,68;2007-02-07 08:12:52
800;1;788;7,48;2008-03-29 19:52:06
801;2;583;9,69;2007-08-01 14:09:27
802;2;306;18,32;2006-10-01 22:58:24
803;2;785;9,94;2006-07-02 00:15:02
804;1;588;5,6;2008-01-27 16:10:35
805;3;564;19,27;2009-01-14 05:44:40
806;3;831;17,6;2008-10-14 10:25:21
807;1;601;16,95;2008-01-05 19:44:15
808;1;538;6,96;2007-08-30 07:16:12
809;1;393;11,73;2009-08-30 10:06:49
810;3;492;7,76;2007-08-15 11:47:55
811;1;228;14,05;2006-11-02 00:25:26
812;2;273;13,9;2006-10-10 09:43:15
813;3;285;12,13;2005-05-05 01:47:25
814;1;487;9,9;2008-03-17 01:37:01
815;1;283;7,37;2009-08-01 12:34:44
816;1;726;11,93;2005-10-15 12:44:24
817;2;894;15,21;2008-12-26 05:32:58
818;1;487;9,23;2009-10-23 11:04:05
819;2;954;19,61;2008-05-18 13:06:00
820;2;565;10,57;2006-09-18 18:01:38
821;3;699;6,97;2009-08-09 11:31:07
822;2;667;7,43;2008-12-13 16:40:06
823;3;205;19,51;2006-07-24 08:20:59
824;1;585;12,9;2007-07-21 14:20:22
825;1;784;16,77;2006-05-14 16:13:39
826;1;960;9,91;2006-05-30 08:38:31
827;3;555;5,08;2007-09-02 02:12:26
828;2;832;18,67;2009-03-27 14:02:49
829;1;868;13,7;2006-08-10 09:16:14
830;1;741;18,39;2006-12-10 14:38:48
831;2;526;12,03;2006-05-03 18:45:37
832;3;244;5,69;2007-12-24 22:02:25
833;2;407;18,99;2006-09-16 05:04:04
834;2;497;11,54;2007-01-12 10:14:54
835;3;403;16,66;2008-04-21 10:15:35
836;1;810;8,58;2006-03-14 02:32:52
837;2;3;5,9;2009-10-28 05:40:16
838;2;163;12,8;2005-06-05 22:03:56
839;1;462;14,91;2008-11-06 18:25:35
840;3;997;6,92;2008-02-25 04:38:48
841;3;703;6,4;2007-11-25 04:43:06
842;3;243;17,47;2007-07-11 03:54:20
843;3;878;9,47;2007-11-19 17:59:33
844;1;739;10,77;2006-06-07 22:36:17
845;2;671;7,93;2007-10-31 10:31:53
846;1;626;12,3;2006-03-11 10:10:42
847;3;171;13,96;2005-08-05 19:30:12
848;3;919;12,01;2009-11-25 20:14:02
849;2;150;15,19;2007-12-12 11:38:15
850;2;685;8,22;2006-12-29 06:43:47
851;3;988;6,36;2005-12-09 16:57:45
852;1;218;13,99;2008-04-02 03:04:27
853;3;514;17,83;2008-01-10 12:27:47
854;1;907;15,6;2009-01-15 20:46:17
855;1;931;11,29;2007-03-13 17:06:54
856;1;785;14,29;2009-12-10 19:28:41
857;3;212;13,52;2006-08-17 17:22:57
858;3;238;17,4;2008-03-29 10:14:10
859;3;802;6,41;2008-12-25 07:23:13
860;1;328;18,89;2006-07-03 22:19:58
861;3;104;12,61;2009-12-16 05:43:57
862;2;900;6,03;2007-10-07 17:29:22
863;2;294;8,2;2007-11-23 13:53:24
864;3;130;9,67;2005-08-26 14:15:30
865;3;397;14,3;2009-11-10 17:47:11
866;2;904;12,04;2005-10-24 13:08:24
867;1;891;6,05;2009-05-19 16:54:35
868;3;344;19,99;2006-07-11 11:03:18
869;1;901;12,46;2009-04-03 14:27:06
870;2;898;10,45;2007-10-04 11:40:04
871;1;844;9,86;2008-08-16 05:09:57
872;2;898;17,75;2009-08-05 17:39:34
873;1;884;11,62;2006-01-03 18:20:33
874;2;954;10,48;2007-03-25 20:01:18
875;2;606;16,03;2008-10-16 20:04:43
876;3;482;11,04;2006-12-09 06:55:02
877;1;49;9,28;2005-03-05 08:28:52
878;1;997;16,6;2007-05-30 21:33:35
879;1;306;11,42;2009-09-05 01:21:36
880;2;993;14,43;2005-11-05 07:08:32
881;3;306;10,66;2008-06-12 16:55:30
882;2;542;7,43;2007-04-06 06:44:55
883;2;492;9,36;2009-03-07 05:38:41
884;3;796;18,3;2005-10-23 15:28:19
885;2;504;12,56;2008-10-04 18:08:36
886;3;228;15,07;2007-10-07 17:56:23
887;2;818;12,95;2005-04-02 02:55:53
888;3;295;7,58;2005-04-13 17:13:05
889;1;714;9,07;2006-03-04 03:20:29
890;1;51;9,18;2006-03-30 21:25:47
891;3;425;17,89;2008-09-08 19:07:07
892;2;26;11,39;2007-10-26 06:00:08
893;3;159;17,53;2007-04-07 00:42:16
894;3;632;5,26;2005-05-13 02:26:00
895;2;686;5,09;2005-04-25 14:22:55
896;3;600;16,61;2007-05-28 04:39:55
897;1;445;13,89;2009-06-11 06:27:21
898;3;244;5,94;2009-03-14 17:32:50
899;1;673;8,32;2009-04-22 07:54:25
900;2;268;16,8;2006-01-03 01:23:26
901;1;826;7,05;2005-10-06 08:42:36
902;3;789;14,41;2007-02-16 22:14:40
903;2;331;7,83;2005-04-06 01:11:24
904;3;200;19,17;2009-06-01 15:04:19
905;2;845;16,05;2008-08-13 06:30:47
906;2;273;11,0;2005-09-01 01:16:21
907;1;300;16,75;2005-12-15 04:32:32
908;2;684;7,68;2009-07-01 09:59:10
909;3;455;13,71;2009-02-09 03:09:30
910;2;580;5,44;2006-08-12 02:33:27
911;3;653;17,34;2008-06-13 22:46:15
912;2;490;14,37;2009-09-14 20:04:35
913;3;778;13,09;2005-09-13 04:03:12
914;3;707;16,85;2005-11-06 16:49:14
915;3;592;16,69;2008-06-10 03:02:07
916;1;219;14,63;2009-01-16 01:39:19
917;3;667;14,46;2006-04-16 08:25:02
918;2;140;15,08;2009-11-25 21:24:36
919;2;786;12,91;2008-03-16 21:58:01
920;1;242;12,64;2009-06-30 10:55:54
921;3;663;11,19;2005-03-25 00:59:27
922;3;234;17,83;2006-08-25 01:35:57
923;2;109;17,44;2005-02-05 20:59:36
924;3;950;15,73;2009-03-15 10:35:17
925;1;377;19,24;2005-10-16 11:29:10
926;3;772;13,51;2005-08-02 16:28:20
927;2;808;16,21;2005-09-20 00:14:31
928;1;693;11,45;2006-08-21 19:07:45
929;3;784;5,85;2005-07-04 23:34:06
930;3;694;10,81;2008-04-19 00:51:18
931;2;999;18,6;2006-12-17 05:14:16
932;3;553;16,05;2008-04-28 13:50:55
933;2;438;11,74;2008-02-10 16:20:45
934;1;310;17,29;2007-11-06 00:38:35
935;1;771;14,3;2005-09-06 01:02:03
936;3;971;17,21;2009-01-06 09:27:46
937;3;393;7,22;2006-09-09 02:44:21
938;3;534;18,31;2008-07-20 18:38:35
939;3;388;11,22;2008-07-01 15:05:33
940;1;567;18,99;2005-12-25 01:49:23
941;2;93;7,3;2008-09-15 02:27:55
942;2;994;19,38;2006-02-14 07:22:29
943;3;484;15,69;2006-12-14 10:52:43
944;1;190;18,88;2008-03-22 14:04:32
945;2;531;19,81;2006-06-19 22:40:54
946;2;461;14,39;2007-04-15 07:04:50
947;2;958;19,15;2008-10-31 16:29:30
948;2;531;17,52;2005-04-27 00:18:04
949;1;315;16,53;2005-12-11 12:13:32
950;1;65;13,38;2008-07-24 22:24:31
951;3;717;18,73;2005-03-30 15:50:37
952;3;618;17,79;2009-06-05 11:45:53
953;3;299;18,59;2005-12-26 04:03:54
954;1;397;16,67;2006-03-12 15:11:16
955;1;103;9,07;2007-03-24 09:23:35
956;2;91;17,98;2007-07-07 09:25:32
957;3;492;15,38;2006-10-06 10:04:41
958;3;672;14,87;2006-10-25 11:24:10
959;3;512;11,43;2007-06-23 13:36:06
960;3;556;7,71;2009-09-29 21:23:14
961;1;377;7,93;2008-02-23 06:58:52
962;1;542;16,22;2005-09-26 15:44:09
963;1;933;18,5;2009-12-14 13:12:52
964;1;15;12,48;2007-04-06 11:27:39
965;3;511;6,2;2005-05-07 08:01:49
966;1;820;11,38;2008-03-31 22:19:30
967;3;70;18,76;2008-03-21 02:58:11
968;3;833;10,9;2007-03-20 20:48:55
969;1;224;19,97;2008-03-21 07:26:18
970;3;674;17,96;2008-02-08 21:14:09
971;1;518;12,28;2008-02-06 11:32:34
972;2;838;7,81;2006-05-22 13:12:09
973;3;980;13,74;2008-04-03 01:03:32
974;1;86;7,61;2008-06-07 15:17:24
975;2;637;8,95;2008-06-28 15:01:37
976;3;427;14,02;2008-02-28 12:16:25
977;1;851;5,87;2007-07-27 05:33:54
978;1;716;19,19;2006-02-14 11:30:41
979;2;620;8,47;2008-03-26 01:34:47
980;2;835;6,68;2007-07-17 07:12:39
981;1;81;11,83;2006-08-23 22:35:11
982;2;32;10,52;2008-11-16 01:18:51
983;1;271;18,89;2005-08-12 20:09:08
984;2;543;17,73;2007-11-11 03:06:28
985;2;77;10,65;2005-12-01 20:34:36
986;1;529;14,42;2005-03-08 21:33:35
987;2;35;13,09;2008-12-14 10:01:23
988;2;531;19,48;2008-05-31 18:27:22
989;1;718;15,83;2009-03-17 01:38:29
990;3;626;7,0;2007-07-09 11:26:24
991;1;76;19,58;2005-07-26 19:47:48
992;1;672;13,95;2005-03-14 13:14:12
993;3;27;10,33;2009-10-04 23:42:25
994;1;247;11,53;2005-11-03 10:33:24
995;2;925;7,49;2006-09-03 23:12:19
996;2;651;9,73;2006-01-27 17:00:59
997;1;977;7,44;2005-07-12 07:33:58
998;1;623;17,02;2005-09-25 03:56:05
999;3;844;5,96;2006-01-08 13:14:10
1000;2;616;16,57;2008-08-28 00:22:31
1001;1;334;13,0;2008-11-26 08:08:25
1002;3;418;5,44;2006-03-27 13:37:15
1003;2;920;19,63;2007-01-14 06:29:25
1004;2;581;16,91;2009-08-05 02:33:46
1005;1;792;5,17;2009-03-29 12:30:11
1006;3;495;13,53;2005-07-27 17:51:07
1007;3;386;13,91;2007-05-12 14:53:55
1008;1;777;14,1;2008-06-02 00:49:18
1009;1;629;7,96;2005-05-08 16:05:45
1010;1;691;12,54;2008-12-18 14:53:49
1011;1;340;9,17;2008-08-16 09:30:03
1012;1;651;10,29;2005-01-30 12:25:37
1013;1;539;16,62;2006-11-26 01:02:55
1014;3;508;19,86;2009-06-06 05:39:39
1015;3;205;10,28;2009-05-05 07:25:00
1016;1;406;8,53;2005-04-16 13:53:58
1017;1;392;10,35;2008-02-16 02:21:40
1018;1;274;17,84;2007-07-22 02:46:48
1019;2;400;6,52;2007-08-15 18:40:20
1020;2;702;11,33;2008-08-01 16:31:33
1021;3;879;11,52;2007-07-12 04:36:29
1022;3;695;9,97;2008-06-10 06:11:13
1023;1;979;6,13;2006-11-25 09:41:50
1024;1;115;15,95;2007-01-20 19:02:20
1025;3;965;18,32;2005-03-03 21:58:49
1026;3;380;16,38;2008-10-14 00:43:24
1027;1;568;5,19;2007-12-20 13:42:38
1028;1;495;5,04;2006-11-01 06:38:48
1029;3;332;18,55;2006-09-26 19:13:32
1030;3;442;6,25;2007-07-14 15:50:33
1031;2;892;18,78;2009-04-24 21:00:35
1032;2;731;6,95;2009-04-23 01:21:56
1033;1;285;6,2;2005-07-02 06:11:26
1034;3;424;17,91;2005-08-06 15:47:26
1035;1;572;19,29;2008-06-02 15:48:30
1036;3;366;7,62;2009-11-12 16:23:20
1037;1;412;13,97;2005-10-13 01:25:36
1038;1;844;14,13;2006-11-29 21:45:23
1039;2;394;9,35;2007-05-04 12:49:55
1040;3;711;18,52;2007-07-13 03:29:04
1041;2;628;15,36;2008-09-14 23:02:13
1042;2;637;12,12;2009-09-09 14:13:08
1043;1;960;7,06;2005-03-18 07:36:05
1044;2;4;10,99;2008-02-16 09:38:09
1045;1;4;7,79;2006-10-10 15:26:02
1046;3;258;8,77;2006-04-22 05:57:53
1047;1;947;11,82;2007-08-17 06:08:24
1048;3;667;8,91;2005-01-26 15:38:29
1049;3;575;15,74;2007-07-04 16:27:22
1050;3;944;11,02;2005-10-11 20:11:04
1051;3;799;5,39;2006-01-27 14:53:30
1052;2;404;10,34;2008-06-23 22:17:48
1053;2;616;14,24;2005-01-31 06:46:22
1054;3;648;18,96;2007-06-27 22:50:46
1055;3;652;16,69;2009-09-04 10:44:18
1056;3;327;8,89;2006-07-30 01:46:16
1057;2;940;13,02;2005-05-26 14:30:44
1058;3;345;8,42;2005-06-28 05:48:35
1059;1;526;11,68;2006-03-07 16:41:37
1060;1;210;15,88;2009-06-27 11:07:07
1061;2;775;5,3;2009-01-16 20:32:10
1062;1;958;14,37;2005-10-30 01:01:44
1063;3;446;12,5;2006-10-09 01:18:50
1064;2;395;8,1;2006-07-20 01:50:29
1065;2;808;15,09;2009-07-20 05:55:36
1066;2;610;11,27;2005-04-16 23:12:06
1067;1;963;16,22;2005-01-15 10:56:07
1068;1;642;14,27;2007-09-26 07:10:10
1069;3;862;13,81;2005-08-26 20:33:29
1070;2;308;9,1;2009-02-01 03:27:50
1071;2;96;6,98;2006-04-29 18:28:51
1072;2;541;15,78;2009-11-05 13:44:57
1073;1;991;18,47;2008-06-20 00:26:44
1074;3;714;9,41;2009-09-26 23:14:07
1075;2;40;17,84;2009-12-02 14:45:13
1076;3;421;12,38;2009-03-22 23:58:40
1077;1;551;19,97;2008-04-20 03:37:56
1078;1;172;7,21;2009-11-08 13:15:16
1079;3;227;7,84;2009-07-14 10:43:52
1080;1;260;7,92;2005-04-13 21:15:23
1081;2;814;9,16;2009-04-01 08:45:23
1082;1;926;17,13;2007-06-22 16:39:14
1083;3;515;14,84;2005-03-06 05:45:37
1084;2;280;10,76;2006-10-21 06:29:54
1085;1;778;5,76;2005-05-29 01:07:40
1086;2;947;13,9;2008-05-10 09:37:02
1087;2;568;18,96;2008-06-21 05:15:16
1088;2;773;13,85;2005-07-06 10:32:49
1089;2;825;16,91;2008-05-27 08:53:34
1090;1;85;7,86;2008-09-16 17:45:36
1091;3;289;15,72;2005-05-29 08:46:04
1092;3;418;8,88;2009-07-17 11:20:07
1093;1;250;9,03;2005-08-05 21:34:39
1094;1;940;14,35;2006-09-24 02:09:55
1095;1;705;12,6;2005-11-27 03:31:28
1096;2;37;6,31;2007-12-20 20:10:52
1097;2;797;8,48;2008-11-24 21:24:36
1098;3;537;9,63;2009-06-15 17:09:06
1099;2;996;16,03;2005-12-10 14:46:15
1100;2;551;18,16;2008-03-28 15:53:46
1101;3;541;7,65;2006-08-25 21:34:52
1102;2;224;13,4;2005-01-08 17:41:09
1103;3;320;17,17;2006-09-26 05:24:50
1104;3;897;9,55;2007-05-30 12:58:03
1105;1;331;18,67;2006-08-01 02:05:47
1106;1;278;5,92;2007-06-06 07:08:57
1107;3;261;18,57;2006-05-05 02:44:27
1108;2;548;12,64;2008-04-13 06:49:48
1109;1;314;6,71;2006-04-09 16:05:00
1110;1;13;17,28;2008-11-21 14:23:33
1111;2;813;11,82;2006-09-26 02:12:40
1112;1;159;5,59;2005-10-08 14:20:31
1113;2;12;15,88;2007-10-19 02:50:01
1114;3;309;6,47;2009-12-13 07:26:38
1115;2;278;12,5;2007-01-15 15:48:58
1116;3;919;13,08;2006-09-20 23:40:32
1117;1;435;12,79;2007-05-30 07:51:04
1118;2;755;13,03;2006-07-22 06:13:09
1119;3;94;6,5;2007-05-26 06:22:05
1120;3;696;18,46;2009-01-16 17:38:32
1121;1;759;17,87;2005-07-01 09:50:26
1122;2;745;10,25;2006-11-16 18:39:57
1123;1;495;15,87;2008-10-19 16:37:10
1124;1;788;5,77;2005-01-19 11:21:49
1125;3;638;16,25;2007-06-19 09:58:05
1126;3;321;12,75;2008-01-15 23:55:09
1127;3;309;8,82;2005-07-23 11:13:51
1128;2;214;6,39;2006-04-19 12:11:06
1129;3;383;9,47;2007-06-07 13:19:23
1130;1;338;10,5;2006-12-04 07:20:15
1131;2;766;8,28;2009-03-29 16:28:11
1132;3;386;7,06;2005-04-11 23:08:24
1133;2;184;11,81;2007-10-23 09:52:52
1134;2;121;19,2;2006-01-04 05:00:45
1135;1;263;7,46;2007-01-23 06:05:48
1136;1;105;19,85;2005-11-15 17:24:55
1137;1;504;10,17;2009-02-08 22:47:19
1138;2;744;14,28;2008-03-10 19:58:31
1139;2;57;18,5;2005-08-10 23:21:04
1140;2;965;19,95;2008-08-18 09:44:50
1141;1;464;19,47;2009-07-08 10:11:32
1142;3;196;8,74;2005-06-29 07:50:15
1143;2;420;6,48;2005-03-10 23:05:20
1144;2;429;17,57;2006-06-30 06:25:08
1145;3;301;12,92;2005-07-13 15:31:05
1146;1;718;5,65;2006-03-02 06:55:51
1147;1;330;10,39;2008-10-06 01:49:21
1148;1;618;10,05;2008-07-29 08:38:39
1149;3;333;13,83;2007-09-18 07:23:00
1150;1;774;16,92;2006-02-16 17:34:34
1151;1;642;15,22;2005-12-14 14:11:49
1152;3;706;12,75;2007-02-20 22:53:46
1153;3;683;12,13;2006-04-03 16:01:16
1154;1;28;5,27;2006-10-22 07:05:21
1155;3;622;18,6;2006-02-06 15:19:06
1156;1;752;7,03;2005-04-25 00:51:45
1157;3;661;15,09;2008-02-11 14:27:04
1158;3;631;10,11;2008-04-02 00:47:20
1159;1;934;11,14;2009-01-25 10:42:49
1160;2;651;6,57;2006-01-16 07:49:54
1161;3;423;9,3;2009-07-02 01:47:58
1162;2;640;5,15;2006-01-07 09:25:23
1163;2;585;7,69;2009-02-09 21:10:07
1164;2;286;13,31;2007-05-14 06:30:51
1165;2;654;10,54;2007-01-29 20:41:07
1166;1;906;10,21;2007-01-18 15:36:28
1167;3;920;13,84;2009-08-22 02:43:20
1168;3;989;5,45;2005-11-28 17:11:12
1169;1;668;8,45;2005-02-18 18:55:57
1170;2;617;8,35;2006-03-27 12:34:33
1171;2;614;5,68;2005-10-28 16:10:45
1172;2;413;15,12;2007-08-19 11:06:51
1173;1;351;16,36;2008-05-24 20:50:55
1174;3;374;10,61;2006-02-10 02:48:44
1175;1;105;17,89;2006-05-02 21:27:10
1176;3;143;10,81;2005-04-16 07:46:18
1177;2;250;14,65;2008-02-18 07:51:04
1178;2;552;15,84;2006-06-20 18:17:34
1179;2;394;16,97;2005-06-23 04:33:39
1180;3;448;8,56;2008-12-10 12:21:30
1181;2;24;17,71;2008-03-07 16:43:49
1182;2;33;14,42;2005-11-23 12:49:40
1183;3;254;17,43;2007-05-30 20:04:35
1184;3;350;18,04;2007-01-22 01:13:01
1185;2;369;11,9;2006-07-16 15:32:04
1186;2;309;19,89;2008-05-14 08:20:25
1187;1;189;18,3;2006-08-15 06:43:31
1188;3;728;8,53;2008-03-26 15:07:55
1189;1;192;13,53;2006-09-29 22:04:51
1190;2;415;19,96;2005-06-14 14:39:24
1191;3;485;17,95;2009-07-31 04:15:11
1192;1;595;18,57;2006-06-11 12:28:07
1193;3;854;9,16;2005-07-24 10:42:05
1194;3;911;18,43;2005-04-22 07:04:54
1195;3;683;18,76;2005-02-17 06:39:36
1196;1;532;12,11;2006-11-28 14:33:23
1197;2;637;8,11;2008-09-11 08:34:09
1198;1;381;11,36;2006-09-06 06:22:01
1199;2;239;17,69;2007-08-31 20:23:36
1200;2;720;15,7;2006-10-01 00:49:58
1201;1;407;9,72;2008-10-24 00:16:56
1202;2;996;11,56;2005-05-19 16:14:01
1203;2;109;8,12;2005-10-06 06:37:10
1204;2;273;14,18;2005-05-08 12:29:55
1205;2;139;5,69;2006-01-18 15:26:22
